date,traded_companies,no_of_transaction,max_price,min_price,closing_price,traded_shares,amount,previous_closing,difference_rs
2/24/2014,Arun Valley Hydropower Development Co. Ltd.,56.0,484.0,460.0,460.0,16114.0,7504290.0,460.0,0.0
2/25/2014,Arun Valley Hydropower Development Co. Ltd.,17.0,469.0,459.0,469.0,4648.0,2144662.0,460.0,9.0
2/26/2014,Arun Valley Hydropower Development Co. Ltd.,17.0,481.0,455.0,455.0,3836.0,1775329.0,469.0,-14.0
3/3/2014,Arun Valley Hydropower Development Co. Ltd.,19.0,456.0,433.0,441.0,5203.0,2294218.0,455.0,-14.0
3/4/2014,Arun Valley Hydropower Development Co. Ltd.,15.0,440.0,427.0,438.0,2322.0,1003210.0,441.0,-3.0
3/5/2014,Arun Valley Hydropower Development Co. Ltd.,21.0,463.0,430.0,451.0,2440.0,1102635.0,438.0,13.0
3/6/2014,Arun Valley Hydropower Development Co. Ltd.,10.0,451.0,437.0,446.0,1478.0,657478.0,451.0,-5.0
3/9/2014,Arun Valley Hydropower Development Co. Ltd.,1.0,450.0,450.0,450.0,67.0,30150.0,446.0,4.0
3/10/2014,Arun Valley Hydropower Development Co. Ltd.,6.0,450.0,433.0,439.0,814.0,354961.0,450.0,-11.0
3/11/2014,Arun Valley Hydropower Development Co. Ltd.,33.0,440.0,400.0,412.0,9884.0,4064245.0,439.0,-27.0
3/12/2014,Arun Valley Hydropower Development Co. Ltd.,27.0,407.0,399.0,400.0,7964.0,3207499.0,412.0,-12.0
3/13/2014,Arun Valley Hydropower Development Co. Ltd.,42.0,408.0,400.0,400.0,10034.0,4023039.0,400.0,0.0
3/17/2014,Arun Valley Hydropower Development Co. Ltd.,7.0,399.0,385.0,385.0,1481.0,574839.0,400.0,-15.0
3/18/2014,Arun Valley Hydropower Development Co. Ltd.,14.0,386.0,360.0,360.0,3452.0,1292823.0,385.0,-25.0
3/19/2014,Arun Valley Hydropower Development Co. Ltd.,27.0,395.0,360.0,383.0,9758.0,3613615.0,360.0,23.0
3/20/2014,Arun Valley Hydropower Development Co. Ltd.,23.0,400.0,390.0,399.0,5561.0,2213372.0,383.0,16.0
3/23/2014,Arun Valley Hydropower Development Co. Ltd.,8.0,401.0,396.0,400.0,828.0,330094.0,399.0,1.0
3/24/2014,Arun Valley Hydropower Development Co. Ltd.,23.0,400.0,392.0,399.0,3115.0,1235446.0,400.0,-1.0
3/25/2014,Arun Valley Hydropower Development Co. Ltd.,20.0,405.0,395.0,398.0,3465.0,1385757.0,399.0,-1.0
3/26/2014,Arun Valley Hydropower Development Co. Ltd.,13.0,400.0,390.0,392.0,3461.0,1358905.0,398.0,-6.0
3/27/2014,Arun Valley Hydropower Development Co. Ltd.,14.0,400.0,394.0,400.0,4707.0,1870516.0,392.0,8.0
3/31/2014,Arun Valley Hydropower Development Co. Ltd.,22.0,415.0,400.0,412.0,3806.0,1550428.0,400.0,12.0
4/1/2014,Arun Valley Hydropower Development Co. Ltd.,21.0,444.0,420.0,440.0,2853.0,1239625.0,412.0,28.0
4/2/2014,Arun Valley Hydropower Development Co. Ltd.,52.0,484.0,436.0,480.0,10128.0,4784087.0,440.0,40.0
4/3/2014,Arun Valley Hydropower Development Co. Ltd.,56.0,510.0,466.0,498.0,9172.0,4472926.0,480.0,18.0
4/6/2014,Arun Valley Hydropower Development Co. Ltd.,26.0,499.0,453.0,460.0,3871.0,1794182.0,498.0,-38.0
4/7/2014,Arun Valley Hydropower Development Co. Ltd.,22.0,456.0,448.0,449.0,4414.0,1990839.0,460.0,-11.0
4/9/2014,Arun Valley Hydropower Development Co. Ltd.,14.0,460.0,449.0,459.0,2535.0,1152624.0,449.0,10.0
4/10/2014,Arun Valley Hydropower Development Co. Ltd.,13.0,468.0,450.0,468.0,4374.0,2032645.0,459.0,9.0
4/13/2014,Arun Valley Hydropower Development Co. Ltd.,7.0,470.0,465.0,470.0,2003.0,940000.0,468.0,2.0
4/15/2014,Arun Valley Hydropower Development Co. Ltd.,18.0,479.0,470.0,470.0,6204.0,2931675.0,470.0,0.0
4/16/2014,Arun Valley Hydropower Development Co. Ltd.,19.0,478.0,466.0,472.0,4895.0,2301601.0,470.0,2.0
4/17/2014,Arun Valley Hydropower Development Co. Ltd.,13.0,470.0,462.0,465.0,2467.0,1147709.0,472.0,-7.0
4/20/2014,Arun Valley Hydropower Development Co. Ltd.,24.0,470.0,450.0,451.0,7050.0,3233560.0,465.0,-14.0
4/21/2014,Arun Valley Hydropower Development Co. Ltd.,20.0,460.0,445.0,449.0,5303.0,2392982.0,451.0,-2.0
4/22/2014,Arun Valley Hydropower Development Co. Ltd.,15.0,452.0,449.0,450.0,2464.0,1108742.0,449.0,1.0
4/23/2014,Arun Valley Hydropower Development Co. Ltd.,35.0,468.0,446.0,450.0,9625.0,4345068.0,450.0,0.0
4/27/2014,Arun Valley Hydropower Development Co. Ltd.,23.0,460.0,450.0,455.0,5598.0,2534689.0,450.0,5.0
4/28/2014,Arun Valley Hydropower Development Co. Ltd.,17.0,464.0,450.0,464.0,2923.0,1332046.0,455.0,9.0
4/29/2014,Arun Valley Hydropower Development Co. Ltd.,19.0,460.0,451.0,451.0,2877.0,1307636.0,464.0,-13.0
4/30/2014,Arun Valley Hydropower Development Co. Ltd.,27.0,455.0,442.0,446.0,6858.0,3070735.0,451.0,-5.0
5/4/2014,Arun Valley Hydropower Development Co. Ltd.,26.0,454.0,435.0,443.0,4403.0,1943666.0,446.0,-3.0
5/5/2014,Arun Valley Hydropower Development Co. Ltd.,29.0,446.0,435.0,444.0,10800.0,4746898.0,443.0,1.0
5/6/2014,Arun Valley Hydropower Development Co. Ltd.,27.0,452.0,444.0,451.0,6809.0,3051869.0,444.0,7.0
5/7/2014,Arun Valley Hydropower Development Co. Ltd.,34.0,457.0,422.0,443.0,11120.0,4863855.0,451.0,-8.0
5/8/2014,Arun Valley Hydropower Development Co. Ltd.,32.0,444.0,430.0,432.0,12906.0,5616027.0,443.0,-11.0
5/11/2014,Arun Valley Hydropower Development Co. Ltd.,26.0,440.0,427.0,430.0,9930.0,4275056.0,432.0,-2.0
5/12/2014,Arun Valley Hydropower Development Co. Ltd.,26.0,442.0,417.0,431.0,5807.0,2480529.0,430.0,1.0
5/13/2014,Arun Valley Hydropower Development Co. Ltd.,19.0,435.0,425.0,432.0,3379.0,1449536.0,431.0,1.0
5/15/2014,Arun Valley Hydropower Development Co. Ltd.,10.0,432.0,425.0,427.0,2011.0,857812.0,432.0,-5.0
5/18/2014,Arun Valley Hydropower Development Co. Ltd.,9.0,428.0,420.0,420.0,2160.0,915605.0,427.0,-7.0
5/19/2014,Arun Valley Hydropower Development Co. Ltd.,24.0,430.0,415.0,420.0,6231.0,2619338.0,420.0,0.0
5/20/2014,Arun Valley Hydropower Development Co. Ltd.,10.0,430.0,411.0,430.0,3202.0,1338718.0,420.0,10.0
5/21/2014,Arun Valley Hydropower Development Co. Ltd.,18.0,425.0,419.0,420.0,4824.0,2029626.0,430.0,-10.0
5/22/2014,Arun Valley Hydropower Development Co. Ltd.,15.0,424.0,419.0,424.0,5616.0,2361446.0,420.0,4.0
5/25/2014,Arun Valley Hydropower Development Co. Ltd.,31.0,433.0,423.0,423.0,11337.0,4824726.0,424.0,-1.0
5/26/2014,Arun Valley Hydropower Development Co. Ltd.,20.0,426.0,420.0,420.0,5073.0,2134824.0,423.0,-3.0
5/27/2014,Arun Valley Hydropower Development Co. Ltd.,33.0,425.0,412.0,417.0,9612.0,4002464.0,420.0,-3.0
5/28/2014,Arun Valley Hydropower Development Co. Ltd.,51.0,425.0,409.0,411.0,12430.0,5160768.0,417.0,-6.0
6/1/2014,Arun Valley Hydropower Development Co. Ltd.,71.0,418.0,406.0,409.0,19346.0,7931767.0,411.0,-2.0
6/2/2014,Arun Valley Hydropower Development Co. Ltd.,36.0,423.0,413.0,418.0,12477.0,5203346.0,409.0,9.0
6/3/2014,Arun Valley Hydropower Development Co. Ltd.,51.0,435.0,418.0,429.0,13739.0,5832059.0,418.0,11.0
6/4/2014,Arun Valley Hydropower Development Co. Ltd.,19.0,435.0,425.0,435.0,7162.0,3060869.0,429.0,6.0
6/5/2014,Arun Valley Hydropower Development Co. Ltd.,16.0,430.0,425.0,428.0,2724.0,1161367.0,435.0,-7.0
6/8/2014,Arun Valley Hydropower Development Co. Ltd.,16.0,437.0,425.0,434.0,2495.0,1073606.0,428.0,6.0
6/9/2014,Arun Valley Hydropower Development Co. Ltd.,26.0,442.0,428.0,433.0,6865.0,2965941.0,434.0,-1.0
6/10/2014,Arun Valley Hydropower Development Co. Ltd.,19.0,435.0,428.0,429.0,5816.0,2502393.0,433.0,-4.0
6/11/2014,Arun Valley Hydropower Development Co. Ltd.,15.0,434.0,428.0,430.0,3096.0,1329904.0,429.0,1.0
6/12/2014,Arun Valley Hydropower Development Co. Ltd.,20.0,430.0,423.0,430.0,3842.0,1641518.0,430.0,0.0
6/15/2014,Arun Valley Hydropower Development Co. Ltd.,53.0,438.0,425.0,431.0,23092.0,9905872.0,430.0,1.0
6/16/2014,Arun Valley Hydropower Development Co. Ltd.,40.0,459.0,435.0,435.0,11289.0,5016390.0,431.0,4.0
6/17/2014,Arun Valley Hydropower Development Co. Ltd.,35.0,448.0,435.0,0.0,10346.0,4584231.0,435.0,6.0
6/18/2014,Arun Valley Hydropower Development Co. Ltd.,54.0,449.0,438.0,441.0,16420.0,7234872.0,441.0,1.0
6/19/2014,Arun Valley Hydropower Development Co. Ltd.,29.0,443.0,436.0,436.0,6176.0,2707383.0,442.0,-6.0
6/23/2014,Arun Valley Hydropower Development Co. Ltd.,21.0,430.0,422.0,422.0,4187.0,1780732.0,436.0,-14.0
6/24/2014,Arun Valley Hydropower Development Co. Ltd.,33.0,435.0,425.0,430.0,12271.0,5262503.0,422.0,8.0
6/25/2014,Arun Valley Hydropower Development Co. Ltd.,35.0,433.0,425.0,430.0,12703.0,5462728.0,430.0,0.0
6/26/2014,Arun Valley Hydropower Development Co. Ltd.,50.0,438.0,427.0,430.0,14697.0,6335738.0,430.0,0.0
6/29/2014,Arun Valley Hydropower Development Co. Ltd.,44.0,438.0,428.0,430.0,25038.0,10811427.0,430.0,0.0
6/30/2014,Arun Valley Hydropower Development Co. Ltd.,68.0,439.0,425.0,435.0,21073.0,9057793.0,430.0,5.0
7/1/2014,Arun Valley Hydropower Development Co. Ltd.,103.0,450.0,428.0,438.0,43058.0,18596824.0,435.0,3.0
7/2/2014,Arun Valley Hydropower Development Co. Ltd.,311.0,481.0,435.0,481.0,181213.0,82013831.0,438.0,43.0
7/3/2014,Arun Valley Hydropower Development Co. Ltd.,396.0,529.0,472.0,526.0,173554.0,87574170.0,481.0,45.0
7/6/2014,Arun Valley Hydropower Development Co. Ltd.,230.0,565.0,536.0,558.0,91713.0,50393751.0,526.0,32.0
7/7/2014,Arun Valley Hydropower Development Co. Ltd.,236.0,580.0,531.0,537.0,79676.0,43724747.0,558.0,-21.0
7/8/2014,Arun Valley Hydropower Development Co. Ltd.,192.0,551.0,529.0,540.0,65576.0,35335019.0,537.0,3.0
7/9/2014,Arun Valley Hydropower Development Co. Ltd.,75.0,550.0,532.0,536.0,21978.0,11821819.0,540.0,-4.0
7/10/2014,Arun Valley Hydropower Development Co. Ltd.,74.0,543.0,520.0,540.0,33101.0,17646867.0,536.0,4.0
7/13/2014,Arun Valley Hydropower Development Co. Ltd.,91.0,565.0,536.0,546.0,31424.0,17159880.0,540.0,6.0
7/14/2014,Arun Valley Hydropower Development Co. Ltd.,89.0,549.0,530.0,536.0,31499.0,16878801.0,546.0,-10.0
7/15/2014,Arun Valley Hydropower Development Co. Ltd.,66.0,544.0,530.0,533.0,23254.0,12439502.0,536.0,-3.0
7/16/2014,Arun Valley Hydropower Development Co. Ltd.,81.0,546.0,525.0,531.0,30929.0,16501510.0,533.0,-2.0
7/17/2014,Arun Valley Hydropower Development Co. Ltd.,106.0,551.0,531.0,540.0,29574.0,15943641.0,531.0,9.0
7/20/2014,Arun Valley Hydropower Development Co. Ltd.,102.0,560.0,530.0,546.0,63663.0,34135311.0,540.0,6.0
7/21/2014,Arun Valley Hydropower Development Co. Ltd.,113.0,555.0,540.0,546.0,45770.0,24988335.0,546.0,0.0
7/22/2014,Arun Valley Hydropower Development Co. Ltd.,70.0,550.0,532.0,535.0,23144.0,12481315.0,546.0,-11.0
7/23/2014,Arun Valley Hydropower Development Co. Ltd.,121.0,556.0,538.0,553.0,44535.0,24390221.0,535.0,18.0
7/24/2014,Arun Valley Hydropower Development Co. Ltd.,75.0,556.0,540.0,545.0,28811.0,15769384.0,553.0,-8.0
7/27/2014,Arun Valley Hydropower Development Co. Ltd.,73.0,566.0,546.0,550.0,17955.0,9916885.0,545.0,5.0
7/28/2014,Arun Valley Hydropower Development Co. Ltd.,25.0,555.0,535.0,544.0,5645.0,3074750.0,550.0,-6.0
7/30/2014,Arun Valley Hydropower Development Co. Ltd.,79.0,554.0,530.0,540.0,21293.0,11516074.0,544.0,-4.0
7/31/2014,Arun Valley Hydropower Development Co. Ltd.,56.0,551.0,536.0,536.0,11784.0,6403264.0,540.0,-4.0
8/3/2014,Arun Valley Hydropower Development Co. Ltd.,63.0,542.0,535.0,536.0,15092.0,8103029.0,536.0,0.0
8/4/2014,Arun Valley Hydropower Development Co. Ltd.,52.0,541.0,523.0,541.0,11454.0,6061428.0,536.0,5.0
8/5/2014,Arun Valley Hydropower Development Co. Ltd.,147.0,560.0,525.0,532.0,45163.0,24473025.0,541.0,-9.0
8/6/2014,Arun Valley Hydropower Development Co. Ltd.,113.0,542.0,508.0,540.0,31619.0,16404813.0,532.0,8.0
8/7/2014,Arun Valley Hydropower Development Co. Ltd.,99.0,545.0,506.0,513.0,43530.0,22284843.0,540.0,-27.0
8/12/2014,Arun Valley Hydropower Development Co. Ltd.,46.0,510.0,492.0,493.0,10316.0,5125207.0,513.0,-20.0
8/13/2014,Arun Valley Hydropower Development Co. Ltd.,59.0,510.0,483.0,507.0,14594.0,7224870.0,493.0,14.0
8/14/2014,Arun Valley Hydropower Development Co. Ltd.,62.0,552.0,500.0,504.0,18250.0,9207444.0,507.0,-3.0
8/18/2014,Arun Valley Hydropower Development Co. Ltd.,116.0,512.0,485.0,489.0,31098.0,15461409.0,504.0,-15.0
8/19/2014,Arun Valley Hydropower Development Co. Ltd.,145.0,500.0,478.0,484.0,37489.0,18163026.0,489.0,-5.0
8/20/2014,Arun Valley Hydropower Development Co. Ltd.,164.0,489.0,470.0,477.0,49533.0,23528291.0,484.0,-7.0
8/21/2014,Arun Valley Hydropower Development Co. Ltd.,187.0,476.0,433.0,476.0,60787.0,27428216.0,477.0,-1.0
8/24/2014,Arun Valley Hydropower Development Co. Ltd.,21.0,441.0,417.0,425.0,4361.0,1875009.0,433.0,-8.0
8/25/2014,Arun Valley Hydropower Development Co. Ltd.,31.0,420.0,392.0,399.0,8257.0,3282399.0,425.0,-26.0
8/26/2014,Arun Valley Hydropower Development Co. Ltd.,36.0,408.0,390.0,395.0,11296.0,4491506.0,399.0,-4.0
8/27/2014,Arun Valley Hydropower Development Co. Ltd.,68.0,423.0,400.0,402.0,19093.0,7833560.0,395.0,7.0
8/28/2014,Arun Valley Hydropower Development Co. Ltd.,78.0,420.0,402.0,402.0,21754.0,8914744.0,402.0,0.0
8/31/2014,Arun Valley Hydropower Development Co. Ltd.,23.0,408.0,397.0,400.0,4360.0,1746312.0,402.0,-2.0
9/1/2014,Arun Valley Hydropower Development Co. Ltd.,29.0,398.0,375.0,390.0,12355.0,4739655.0,400.0,-10.0
9/3/2014,Arun Valley Hydropower Development Co. Ltd.,36.0,401.0,389.0,390.0,6471.0,2548395.0,390.0,0.0
9/4/2014,Arun Valley Hydropower Development Co. Ltd.,23.0,388.0,364.0,380.0,6248.0,2359905.0,390.0,-10.0
9/7/2014,Arun Valley Hydropower Development Co. Ltd.,33.0,382.0,370.0,373.0,9195.0,3466139.0,380.0,-7.0
9/9/2014,Arun Valley Hydropower Development Co. Ltd.,99.0,391.0,372.0,385.0,24837.0,9445664.0,373.0,12.0
9/10/2014,Arun Valley Hydropower Development Co. Ltd.,55.0,399.0,380.0,384.0,13305.0,5142418.0,385.0,-1.0
9/11/2014,Arun Valley Hydropower Development Co. Ltd.,22.0,384.0,377.0,380.0,3617.0,1373033.0,384.0,-4.0
9/14/2014,Arun Valley Hydropower Development Co. Ltd.,31.0,387.0,372.0,380.0,6156.0,2325950.0,380.0,0.0
9/15/2014,Arun Valley Hydropower Development Co. Ltd.,24.0,385.0,375.0,385.0,7966.0,3035414.0,380.0,5.0
9/16/2014,Arun Valley Hydropower Development Co. Ltd.,22.0,388.0,380.0,385.0,4776.0,1829766.0,385.0,0.0
9/17/2014,Arun Valley Hydropower Development Co. Ltd.,17.0,388.0,380.0,383.0,4429.0,1696863.0,385.0,-2.0
9/18/2014,Arun Valley Hydropower Development Co. Ltd.,19.0,385.0,376.0,382.0,3101.0,1177746.0,383.0,-1.0
9/21/2014,Arun Valley Hydropower Development Co. Ltd.,25.0,375.0,360.0,363.0,13965.0,5101323.0,382.0,-19.0
9/22/2014,Arun Valley Hydropower Development Co. Ltd.,19.0,370.0,348.0,348.0,3918.0,1387999.0,363.0,-15.0
9/23/2014,Arun Valley Hydropower Development Co. Ltd.,18.0,370.0,350.0,361.0,2487.0,893456.0,348.0,13.0
9/24/2014,Arun Valley Hydropower Development Co. Ltd.,9.0,386.0,362.0,386.0,2232.0,827631.0,361.0,25.0
9/28/2014,Arun Valley Hydropower Development Co. Ltd.,15.0,397.0,381.0,396.0,4265.0,1652219.0,386.0,10.0
9/29/2014,Arun Valley Hydropower Development Co. Ltd.,18.0,408.0,389.0,400.0,4911.0,1945504.0,396.0,4.0
9/30/2014,Arun Valley Hydropower Development Co. Ltd.,19.0,407.0,387.0,387.0,10947.0,4327413.0,400.0,-13.0
10/8/2014,Arun Valley Hydropower Development Co. Ltd.,1.0,380.0,380.0,380.0,97.0,36860.0,387.0,-7.0
10/9/2014,Arun Valley Hydropower Development Co. Ltd.,13.0,380.0,373.0,380.0,3445.0,1290984.0,380.0,0.0
10/12/2014,Arun Valley Hydropower Development Co. Ltd.,23.0,381.0,363.0,375.0,4927.0,1828025.0,380.0,-5.0
10/13/2014,Arun Valley Hydropower Development Co. Ltd.,29.0,380.0,360.0,375.0,10243.0,3752214.0,375.0,0.0
10/14/2014,Arun Valley Hydropower Development Co. Ltd.,15.0,376.0,369.0,374.0,4101.0,1525509.0,375.0,-1.0
10/15/2014,Arun Valley Hydropower Development Co. Ltd.,13.0,379.0,374.0,376.0,4234.0,1593688.0,374.0,2.0
10/16/2014,Arun Valley Hydropower Development Co. Ltd.,11.0,384.0,380.0,384.0,2263.0,864282.0,376.0,8.0
10/19/2014,Arun Valley Hydropower Development Co. Ltd.,17.0,386.0,370.0,376.0,5059.0,1914899.0,384.0,-8.0
10/20/2014,Arun Valley Hydropower Development Co. Ltd.,7.0,388.0,369.0,378.0,1465.0,554851.0,376.0,2.0
10/21/2014,Arun Valley Hydropower Development Co. Ltd.,20.0,391.0,371.0,391.0,3242.0,1221905.0,378.0,13.0
10/22/2014,Arun Valley Hydropower Development Co. Ltd.,13.0,391.0,385.0,387.0,2382.0,920996.0,391.0,-4.0
10/26/2014,Arun Valley Hydropower Development Co. Ltd.,2.0,390.0,384.0,384.0,600.0,231000.0,387.0,-3.0
10/27/2014,Arun Valley Hydropower Development Co. Ltd.,18.0,394.0,380.0,380.0,4355.0,1683386.0,384.0,-4.0
10/28/2014,Arun Valley Hydropower Development Co. Ltd.,10.0,390.0,381.0,381.0,2747.0,1058195.0,380.0,1.0
10/30/2014,Arun Valley Hydropower Development Co. Ltd.,7.0,382.0,375.0,379.0,1153.0,434263.0,381.0,-2.0
11/2/2014,Arun Valley Hydropower Development Co. Ltd.,11.0,379.0,368.0,368.0,2538.0,939992.0,379.0,-11.0
11/3/2014,Arun Valley Hydropower Development Co. Ltd.,16.0,370.0,361.0,368.0,3894.0,1418127.0,368.0,0.0
11/4/2014,Arun Valley Hydropower Development Co. Ltd.,20.0,367.0,358.0,365.0,5407.0,1953162.0,368.0,-3.0
11/5/2014,Arun Valley Hydropower Development Co. Ltd.,12.0,370.0,352.0,366.0,3375.0,1226088.0,365.0,1.0
11/6/2014,Arun Valley Hydropower Development Co. Ltd.,12.0,370.0,363.0,367.0,2942.0,1078197.0,366.0,1.0
11/9/2014,Arun Valley Hydropower Development Co. Ltd.,35.0,366.0,354.0,360.0,10021.0,3583679.0,367.0,-7.0
11/10/2014,Arun Valley Hydropower Development Co. Ltd.,20.0,361.0,350.0,352.0,6199.0,2190588.0,360.0,-8.0
11/11/2014,Arun Valley Hydropower Development Co. Ltd.,19.0,370.0,352.0,370.0,4739.0,1692344.0,352.0,18.0
11/12/2014,Arun Valley Hydropower Development Co. Ltd.,6.0,369.0,361.0,361.0,1205.0,439145.0,370.0,-9.0
11/13/2014,Arun Valley Hydropower Development Co. Ltd.,15.0,361.0,355.0,359.0,4011.0,1429898.0,361.0,-2.0
11/16/2014,Arun Valley Hydropower Development Co. Ltd.,15.0,362.0,351.0,353.0,3335.0,1178222.0,359.0,-6.0
11/17/2014,Arun Valley Hydropower Development Co. Ltd.,30.0,355.0,333.0,340.0,7615.0,2607439.0,353.0,-13.0
11/18/2014,Arun Valley Hydropower Development Co. Ltd.,25.0,346.0,330.0,340.0,5172.0,1738929.0,340.0,0.0
11/19/2014,Arun Valley Hydropower Development Co. Ltd.,21.0,359.0,340.0,350.0,4637.0,1602173.0,340.0,10.0
11/20/2014,Arun Valley Hydropower Development Co. Ltd.,14.0,370.0,355.0,365.0,2633.0,953107.0,350.0,15.0
11/23/2014,Arun Valley Hydropower Development Co. Ltd.,22.0,380.0,358.0,363.0,7276.0,2688207.0,365.0,-2.0
11/24/2014,Arun Valley Hydropower Development Co. Ltd.,16.0,361.0,355.0,355.0,5067.0,1815590.0,363.0,-8.0
11/25/2014,Arun Valley Hydropower Development Co. Ltd.,9.0,360.0,350.0,354.0,3039.0,1074106.0,355.0,-1.0
11/30/2014,Arun Valley Hydropower Development Co. Ltd.,10.0,363.0,350.0,355.0,2169.0,780692.0,354.0,1.0
12/1/2014,Arun Valley Hydropower Development Co. Ltd.,32.0,360.0,347.0,347.0,4993.0,1759504.0,355.0,-8.0
12/2/2014,Arun Valley Hydropower Development Co. Ltd.,23.0,352.0,342.0,343.0,6539.0,2262175.0,347.0,-4.0
12/3/2014,Arun Valley Hydropower Development Co. Ltd.,23.0,357.0,337.0,350.0,7340.0,2559614.0,343.0,7.0
12/4/2014,Arun Valley Hydropower Development Co. Ltd.,18.0,356.0,350.0,350.0,4714.0,1663772.0,350.0,0.0
12/7/2014,Arun Valley Hydropower Development Co. Ltd.,8.0,355.0,348.0,350.0,3241.0,1135850.0,350.0,0.0
12/8/2014,Arun Valley Hydropower Development Co. Ltd.,11.0,352.0,350.0,350.0,1552.0,544146.0,350.0,0.0
12/9/2014,Arun Valley Hydropower Development Co. Ltd.,16.0,351.0,349.0,350.0,1542.0,539513.0,350.0,0.0
12/10/2014,Arun Valley Hydropower Development Co. Ltd.,15.0,364.0,350.0,352.0,4880.0,1718832.0,350.0,2.0
12/11/2014,Arun Valley Hydropower Development Co. Ltd.,22.0,362.0,348.0,362.0,6769.0,2381592.0,352.0,10.0
12/14/2014,Arun Valley Hydropower Development Co. Ltd.,33.0,390.0,369.0,382.0,6083.0,2304363.0,362.0,20.0
12/15/2014,Arun Valley Hydropower Development Co. Ltd.,51.0,391.0,361.0,384.0,17687.0,6727543.0,382.0,2.0
12/16/2014,Arun Valley Hydropower Development Co. Ltd.,22.0,381.0,370.0,374.0,10113.0,3799183.0,384.0,-10.0
12/17/2014,Arun Valley Hydropower Development Co. Ltd.,18.0,376.0,367.0,370.0,4450.0,1652816.0,374.0,-4.0
12/18/2014,Arun Valley Hydropower Development Co. Ltd.,14.0,367.0,356.0,362.0,4696.0,1692282.0,370.0,-8.0
12/21/2014,Arun Valley Hydropower Development Co. Ltd.,10.0,358.0,355.0,357.0,2254.0,804296.0,362.0,-5.0
12/22/2014,Arun Valley Hydropower Development Co. Ltd.,9.0,357.0,351.0,355.0,2677.0,947397.0,357.0,-2.0
12/23/2014,Arun Valley Hydropower Development Co. Ltd.,20.0,354.0,346.0,350.0,7836.0,2731334.0,355.0,-5.0
12/24/2014,Arun Valley Hydropower Development Co. Ltd.,34.0,360.0,350.0,353.0,13872.0,4884482.0,350.0,3.0
12/28/2014,Arun Valley Hydropower Development Co. Ltd.,23.0,374.0,355.0,374.0,5716.0,2087010.0,353.0,21.0
12/29/2014,Arun Valley Hydropower Development Co. Ltd.,12.0,372.0,362.0,372.0,1849.0,675580.0,374.0,-2.0
12/31/2014,Arun Valley Hydropower Development Co. Ltd.,17.0,365.0,355.0,362.0,5587.0,2018204.0,372.0,-10.0
1/1/2015,Arun Valley Hydropower Development Co. Ltd.,7.0,365.0,360.0,360.0,2812.0,1018448.0,362.0,-2.0
1/4/2015,Arun Valley Hydropower Development Co. Ltd.,30.0,367.0,358.0,362.0,6607.0,2387278.0,360.0,2.0
1/5/2015,Arun Valley Hydropower Development Co. Ltd.,30.0,369.0,360.0,362.0,8022.0,2917877.0,362.0,0.0
1/6/2015,Arun Valley Hydropower Development Co. Ltd.,16.0,369.0,351.0,355.0,3966.0,1409482.0,362.0,-7.0
1/7/2015,Arun Valley Hydropower Development Co. Ltd.,32.0,365.0,352.0,357.0,12041.0,4307709.0,355.0,2.0
1/8/2015,Arun Valley Hydropower Development Co. Ltd.,41.0,370.0,355.0,360.0,12627.0,4537188.0,357.0,3.0
1/11/2015,Arun Valley Hydropower Development Co. Ltd.,27.0,365.0,355.0,357.0,7686.0,2743898.0,360.0,-3.0
1/12/2015,Arun Valley Hydropower Development Co. Ltd.,28.0,360.0,351.0,359.0,6692.0,2374506.0,357.0,2.0
1/13/2015,Arun Valley Hydropower Development Co. Ltd.,13.0,366.0,353.0,366.0,3131.0,1122594.0,359.0,7.0
1/14/2015,Arun Valley Hydropower Development Co. Ltd.,14.0,370.0,365.0,367.0,3870.0,1419008.0,366.0,1.0
1/18/2015,Arun Valley Hydropower Development Co. Ltd.,14.0,370.0,363.0,363.0,5197.0,1897706.0,367.0,-4.0
1/19/2015,Arun Valley Hydropower Development Co. Ltd.,32.0,398.0,369.0,375.0,11524.0,4356012.0,363.0,12.0
1/20/2015,Arun Valley Hydropower Development Co. Ltd.,20.0,380.0,366.0,369.0,5260.0,1944947.0,375.0,-6.0
1/22/2015,Arun Valley Hydropower Development Co. Ltd.,15.0,373.0,363.0,367.0,5315.0,1937521.0,369.0,-2.0
1/25/2015,Arun Valley Hydropower Development Co. Ltd.,14.0,372.0,355.0,372.0,3018.0,1097661.0,367.0,5.0
1/26/2015,Arun Valley Hydropower Development Co. Ltd.,13.0,375.0,361.0,366.0,4844.0,1770820.0,372.0,-6.0
1/27/2015,Arun Valley Hydropower Development Co. Ltd.,29.0,374.0,350.0,374.0,20013.0,7166082.0,366.0,8.0
1/28/2015,Arun Valley Hydropower Development Co. Ltd.,48.0,388.0,370.0,375.0,12374.0,4652248.0,374.0,1.0
1/29/2015,Arun Valley Hydropower Development Co. Ltd.,33.0,380.0,369.0,375.0,12603.0,4694299.0,375.0,0.0
2/1/2015,Arun Valley Hydropower Development Co. Ltd.,20.0,373.0,368.0,373.0,12533.0,4632552.0,375.0,-2.0
2/2/2015,Arun Valley Hydropower Development Co. Ltd.,14.0,378.0,370.0,372.0,3067.0,1139174.0,373.0,-1.0
2/3/2015,Arun Valley Hydropower Development Co. Ltd.,31.0,371.0,365.0,370.0,6489.0,2374202.0,372.0,-2.0
