parameter_name,parameter_code,series_name,data
PM10 Inst,PM10_I,PM10 Inst,"{'value': 67.0999984741, 'datetime': '2020-03-24T03:46:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 114.800003052, 'datetime': '2020-03-24T03:47:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 56.5, 'datetime': '2020-03-24T03:48:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 59.5, 'datetime': '2020-03-24T03:49:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 52.9000015259, 'datetime': '2020-03-24T03:50:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 66.9000015259, 'datetime': '2020-03-24T03:51:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 58.7000007629, 'datetime': '2020-03-24T03:52:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T03:53:00+00:00', 'value': 84}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 60.2999992371, 'datetime': '2020-03-24T03:54:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 68.9000015259, 'datetime': '2020-03-24T03:55:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 60.7000007629, 'datetime': '2020-03-24T03:56:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 62.5, 'datetime': '2020-03-24T03:57:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 66.2000045776, 'datetime': '2020-03-24T03:58:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 71.9000015259, 'datetime': '2020-03-24T03:59:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 64.4000015259, 'datetime': '2020-03-24T04:00:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 61.9000015259, 'datetime': '2020-03-24T04:01:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 52.6000022888, 'datetime': '2020-03-24T04:02:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 56.6000022888, 'datetime': '2020-03-24T04:03:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 51.2000007629, 'datetime': '2020-03-24T04:04:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 55.7000007629, 'datetime': '2020-03-24T04:05:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 66, 'datetime': '2020-03-24T04:06:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 54, 'datetime': '2020-03-24T04:07:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.7999992371, 'datetime': '2020-03-24T04:08:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.2000007629, 'datetime': '2020-03-24T04:09:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 50.2000007629, 'datetime': '2020-03-24T04:10:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 69.5999984741, 'datetime': '2020-03-24T04:11:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:12:00+00:00', 'value': 38.2, 'aqi': 31.833333333333336}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.7000007629, 'datetime': '2020-03-24T04:13:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.5, 'datetime': '2020-03-24T04:14:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.7000007629, 'datetime': '2020-03-24T04:15:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 46.6000022888, 'datetime': '2020-03-24T04:16:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 48.9000015259, 'datetime': '2020-03-24T04:17:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.1000022888, 'datetime': '2020-03-24T04:18:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.1000022888, 'datetime': '2020-03-24T04:19:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 44.2999992371, 'datetime': '2020-03-24T04:20:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.2000007629, 'datetime': '2020-03-24T04:21:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 50.1000022888, 'datetime': '2020-03-24T04:22:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:23:00+00:00', 'value': 45.6, 'aqi': 38}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 70.4000015259, 'datetime': '2020-03-24T04:24:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 61.7999992371, 'datetime': '2020-03-24T04:25:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.2000007629, 'datetime': '2020-03-24T04:26:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.1000003815, 'datetime': '2020-03-24T04:27:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.6000022888, 'datetime': '2020-03-24T04:28:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 42.7000007629, 'datetime': '2020-03-24T04:29:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.3999996185, 'datetime': '2020-03-24T04:30:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 53.9000015259, 'datetime': '2020-03-24T04:31:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.8999996185, 'datetime': '2020-03-24T04:32:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27, 'datetime': '2020-03-24T04:33:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 65, 'datetime': '2020-03-24T04:34:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.8000011444, 'datetime': '2020-03-24T04:35:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.6000003815, 'datetime': '2020-03-24T04:36:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.2000007629, 'datetime': '2020-03-24T04:37:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 26.8999996185, 'datetime': '2020-03-24T04:38:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.5, 'datetime': '2020-03-24T04:39:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:40:00+00:00', 'value': 24.3, 'aqi': 20.25}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:41:00+00:00', 'value': 24.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:42:00+00:00', 'value': 34.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:43:00+00:00', 'value': 28.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:44:00+00:00', 'value': 35.9000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:45:00+00:00', 'value': 29.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:46:00+00:00', 'value': 25.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:47:00+00:00', 'value': 35.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:48:00+00:00', 'value': 26}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:49:00+00:00', 'value': 22}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:50:00+00:00', 'value': 25.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:51:00+00:00', 'value': 31.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:52:00+00:00', 'value': 31.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:53:00+00:00', 'value': 42.7999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:54:00+00:00', 'value': 34.9000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:55:00+00:00', 'value': 27.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:56:00+00:00', 'value': 26.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:57:00+00:00', 'value': 27.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:58:00+00:00', 'value': 32.7999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T04:59:00+00:00', 'value': 26}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:00:00+00:00', 'value': 19.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:01:00+00:00', 'value': 19.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:02:00+00:00', 'value': 22.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:03:00+00:00', 'value': 28.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:04:00+00:00', 'value': 28.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:05:00+00:00', 'value': 51.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:06:00+00:00', 'value': 28.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:07:00+00:00', 'value': 31.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:08:00+00:00', 'value': 29.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:09:00+00:00', 'value': 27.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:10:00+00:00', 'value': 27.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:11:00+00:00', 'value': 35.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:12:00+00:00', 'value': 35.9000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.5, 'datetime': '2020-03-24T05:13:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:14:00+00:00', 'value': 78.3000030518}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:15:00+00:00', 'value': 37.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:16:00+00:00', 'value': 80.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:17:00+00:00', 'value': 28.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:18:00+00:00', 'value': 32}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:19:00+00:00', 'value': 29.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:20:00+00:00', 'value': 27.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:21:00+00:00', 'value': 26.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:22:00+00:00', 'value': 35}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.6, 'datetime': '2020-03-24T05:23:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:24:00+00:00', 'value': 43.9000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:25:00+00:00', 'value': 30.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:26:00+00:00', 'value': 39.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:27:00+00:00', 'value': 25.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:28:00+00:00', 'value': 25.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:29:00+00:00', 'value': 38.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:30:00+00:00', 'value': 24.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:31:00+00:00', 'value': 19.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:32:00+00:00', 'value': 18.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:33:00+00:00', 'value': 15.1999998093}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:34:00+00:00', 'value': 21.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:35:00+00:00', 'value': 25.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:36:00+00:00', 'value': 27.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:37:00+00:00', 'value': 21.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:38:00+00:00', 'value': 23.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:39:00+00:00', 'value': 39.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'aqi': 13.583333333333334, 'value': 16.3, 'datetime': '2020-03-24T05:40:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:41:00+00:00', 'value': 23.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:42:00+00:00', 'value': 21.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:43:00+00:00', 'value': 24.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:44:00+00:00', 'value': 22.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:45:00+00:00', 'value': 21}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:46:00+00:00', 'value': 50.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:47:00+00:00', 'value': 29}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:48:00+00:00', 'value': 25.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:49:00+00:00', 'value': 25.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:50:00+00:00', 'value': 28.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:51:00+00:00', 'value': 47.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:52:00+00:00', 'value': 34.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:53:00+00:00', 'value': 28.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:54:00+00:00', 'value': 28.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:55:00+00:00', 'value': 54.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:56:00+00:00', 'value': 54.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:57:00+00:00', 'value': 27.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:58:00+00:00', 'value': 32}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T05:59:00+00:00', 'value': 42.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:00:00+00:00', 'value': 45.9000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:01:00+00:00', 'value': 30.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:02:00+00:00', 'value': 27.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:03:00+00:00', 'value': 35.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:04:00+00:00', 'value': 26.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:05:00+00:00', 'value': 44.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:06:00+00:00', 'value': 33}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:07:00+00:00', 'value': 34.7999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:08:00+00:00', 'value': 30.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'aqi': 26.083333333333336, 'value': 31.3, 'datetime': '2020-03-24T06:09:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:10:00+00:00', 'value': 25.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:11:00+00:00', 'value': 55}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:12:00+00:00', 'value': 37.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:13:00+00:00', 'value': 26.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:14:00+00:00', 'value': 74.3000030518}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:15:00+00:00', 'value': 34.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:16:00+00:00', 'value': 30.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:17:00+00:00', 'value': 32.9000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:18:00+00:00', 'value': 27.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:19:00+00:00', 'value': 23.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:20:00+00:00', 'value': 28.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:21:00+00:00', 'value': 26.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:22:00+00:00', 'value': 32.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:23:00+00:00', 'value': 30.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:24:00+00:00', 'value': 51.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:25:00+00:00', 'value': 28.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'aqi': 32, 'value': 38.4, 'datetime': '2020-03-24T06:26:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:27:00+00:00', 'value': 30.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:28:00+00:00', 'value': 32.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:29:00+00:00', 'value': 23.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:30:00+00:00', 'value': 30.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:31:00+00:00', 'value': 26.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:32:00+00:00', 'value': 35.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:33:00+00:00', 'value': 44.9000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:34:00+00:00', 'value': 27.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:35:00+00:00', 'value': 25.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:36:00+00:00', 'value': 26.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:37:00+00:00', 'value': 41.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:38:00+00:00', 'value': 24.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:39:00+00:00', 'value': 41.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'aqi': 24.166666666666668, 'value': 29, 'datetime': '2020-03-24T06:40:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:41:00+00:00', 'value': 33.7999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:42:00+00:00', 'value': 32.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:43:00+00:00', 'value': 37.7999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:44:00+00:00', 'value': 22.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:45:00+00:00', 'value': 33.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:46:00+00:00', 'value': 38.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:47:00+00:00', 'value': 38.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:48:00+00:00', 'value': 24.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:49:00+00:00', 'value': 23.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:50:00+00:00', 'value': 23.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:51:00+00:00', 'value': 22.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:52:00+00:00', 'value': 23.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T06:53:00+00:00', 'value': 30.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.2, 'datetime': '2020-03-24T06:54:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.3000011444, 'datetime': '2020-03-24T06:55:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.2000007629, 'datetime': '2020-03-24T06:56:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.7999992371, 'datetime': '2020-03-24T06:57:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 25, 'datetime': '2020-03-24T06:58:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.5, 'datetime': '2020-03-24T06:59:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.6000003815, 'datetime': '2020-03-24T07:00:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 46.7999992371, 'datetime': '2020-03-24T07:01:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 25, 'datetime': '2020-03-24T07:02:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 25.1000003815, 'datetime': '2020-03-24T07:03:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 66, 'datetime': '2020-03-24T07:04:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.2000007629, 'datetime': '2020-03-24T07:05:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.8000011444, 'datetime': '2020-03-24T07:06:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.1000003815, 'datetime': '2020-03-24T07:07:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 22.2000007629, 'datetime': '2020-03-24T07:08:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T07:09:00+00:00', 'value': 21, 'aqi': 17.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.3000011444, 'datetime': '2020-03-24T07:10:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 26.6000003815, 'datetime': '2020-03-24T07:11:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.6000022888, 'datetime': '2020-03-24T07:12:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.8999996185, 'datetime': '2020-03-24T07:13:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 25.5, 'datetime': '2020-03-24T07:14:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 26, 'datetime': '2020-03-24T07:15:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.2000007629, 'datetime': '2020-03-24T07:16:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27.1000003815, 'datetime': '2020-03-24T07:17:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.5, 'datetime': '2020-03-24T07:18:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.1000003815, 'datetime': '2020-03-24T07:19:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.8999996185, 'datetime': '2020-03-24T07:20:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.2000007629, 'datetime': '2020-03-24T07:21:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.7000007629, 'datetime': '2020-03-24T07:22:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.2999992371, 'datetime': '2020-03-24T07:23:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.7000007629, 'datetime': '2020-03-24T07:24:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.8999996185, 'datetime': '2020-03-24T07:25:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-24T07:26:00+00:00', 'value': 20.2, 'aqi': 16.833333333333332}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 22.3999996185, 'datetime': '2020-03-24T07:27:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.7000007629, 'datetime': '2020-03-24T07:28:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 38.2000007629, 'datetime': '2020-03-24T07:29:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.8000011444, 'datetime': '2020-03-24T07:30:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.9000015259, 'datetime': '2020-03-24T07:31:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 75.3000030518, 'datetime': '2020-03-24T07:32:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.3999996185, 'datetime': '2020-03-24T07:33:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 91, 'datetime': '2020-03-24T07:34:00+00:00'}"
